,Review_ID,Rating,Year_Month,Reviewer_Location,Branch
482,633563142,5,2018-10,Australia,Disneyland_HongKong
483,633325652,3,2018-11,Malaysia,Disneyland_HongKong
484,633178209,5,2018-10,United States,Disneyland_HongKong
485,633170265,1,2018-11,United Kingdom,Disneyland_HongKong
486,633163763,4,2018-10,Hong Kong,Disneyland_HongKong
487,632891929,4,2018-1,Philippines,Disneyland_HongKong
488,632742313,3,2018-11,Singapore,Disneyland_HongKong
489,632731756,5,2018-10,Philippines,Disneyland_HongKong
490,632699589,3,2018-11,Vietnam,Disneyland_HongKong
491,632690362,4,2017-12,Portugal,Disneyland_HongKong
492,632689856,4,2018-11,Hong Kong,Disneyland_HongKong
493,632658864,3,2018-10,Australia,Disneyland_HongKong
494,632617782,5,2018-10,Australia,Disneyland_HongKong
495,632538340,3,2018-10,India,Disneyland_HongKong
496,632445331,4,2018-11,Malaysia,Disneyland_HongKong
497,632355808,2,2018-11,Singapore,Disneyland_HongKong
498,632309460,5,2018-11,Philippines,Disneyland_HongKong
499,632235808,4,2018-10,Australia,Disneyland_HongKong
500,632166205,3,2018-6,Cambodia,Disneyland_HongKong
501,632080848,5,2018-10,India,Disneyland_HongKong
502,632073306,5,2018-10,Australia,Disneyland_HongKong
503,631899580,5,2018-2,Indonesia,Disneyland_HongKong
504,631882178,5,2018-10,Australia,Disneyland_HongKong
505,631880137,5,2018-10,Philippines,Disneyland_HongKong
506,631835779,4,2018-11,United Kingdom,Disneyland_HongKong
507,631779600,5,2018-10,Philippines,Disneyland_HongKong
508,631655704,5,2018-11,India,Disneyland_HongKong
509,631595181,4,2018-3,India,Disneyland_HongKong
510,631572389,4,2018-9,South Africa,Disneyland_HongKong
511,631564893,4,2018-10,Malaysia,Disneyland_HongKong
512,631523191,5,2018-11,United Kingdom,Disneyland_HongKong
513,631514586,4,2018-11,Singapore,Disneyland_HongKong
514,631509526,4,2018-10,Hong Kong,Disneyland_HongKong
515,631506831,4,2018-8,United Arab Emirates,Disneyland_HongKong
516,631488697,5,2018-11,Philippines,Disneyland_HongKong
517,631408607,5,2017-12,Australia,Disneyland_HongKong
518,631342147,5,2018-10,United Kingdom,Disneyland_HongKong
519,631159389,4,2018-10,Australia,Disneyland_HongKong
520,631139179,3,2018-11,Indonesia,Disneyland_HongKong
521,631119122,1,2018-11,Philippines,Disneyland_HongKong
522,631108150,3,2018-3,India,Disneyland_HongKong
523,630734380,5,2018-3,United States,Disneyland_HongKong
524,630622822,5,2018-10,Philippines,Disneyland_HongKong
525,630589692,5,2017-12,Australia,Disneyland_HongKong
526,630507279,5,2018-10,India,Disneyland_HongKong
527,630255018,5,2018-11,United States,Disneyland_HongKong
528,630000067,5,2018-11,Philippines,Disneyland_HongKong
529,629864194,5,2018-10,Canada,Disneyland_HongKong
530,629833707,2,2018-10,Singapore,Disneyland_HongKong
531,629794785,5,2018-10,Australia,Disneyland_HongKong
532,629761427,5,2018-10,India,Disneyland_HongKong
533,629551829,5,2018-10,Australia,Disneyland_HongKong
534,629547840,2,2017-11,Hong Kong,Disneyland_HongKong
535,629471128,5,2018-10,Australia,Disneyland_HongKong
536,629385659,5,2018-10,Hong Kong,Disneyland_HongKong
537,629140160,5,2018-10,United Kingdom,Disneyland_HongKong
538,629073732,5,2018-10,United States,Disneyland_HongKong
539,629071193,3,2018-10,United Kingdom,Disneyland_HongKong
540,628762297,5,2018-10,United Kingdom,Disneyland_HongKong
541,628375545,5,2018-10,Zambia,Disneyland_HongKong
542,628361198,4,2018-10,South Africa,Disneyland_HongKong
543,628063475,4,2018-10,Australia,Disneyland_HongKong
544,628047597,5,2018-6,South Africa,Disneyland_HongKong
545,627946461,3,2017-11,Canada,Disneyland_HongKong
546,627600766,5,2017-11,Australia,Disneyland_HongKong
547,627161628,5,2017-11,India,Disneyland_HongKong
548,627000176,4,2018-10,Singapore,Disneyland_HongKong
549,626940764,5,2017-11,Indonesia,Disneyland_HongKong
550,626923350,5,2018-5,Singapore,Disneyland_HongKong
551,626884107,5,2018-9,New Zealand,Disneyland_HongKong
552,626863925,4,2018-10,India,Disneyland_HongKong
553,626862391,5,2018-10,Australia,Disneyland_HongKong
554,626830488,5,2018-10,Australia,Disneyland_HongKong
555,626390967,5,2018-10,Australia,Disneyland_HongKong
556,626374682,5,2018-10,Philippines,Disneyland_HongKong
557,626331842,4,2018-10,Singapore,Disneyland_HongKong
558,626016783,5,2018-10,Indonesia,Disneyland_HongKong
559,625739774,4,2018-10,Hong Kong,Disneyland_HongKong
560,625675803,5,2018-10,Singapore,Disneyland_HongKong
561,625623706,4,2018-10,India,Disneyland_HongKong
562,625303443,4,2018-10,India,Disneyland_HongKong
563,625141875,5,2018-10,Australia,Disneyland_HongKong
564,625139064,4,2018-10,Philippines,Disneyland_HongKong
565,625102886,5,2017-12,India,Disneyland_HongKong
566,625065180,3,2018-1,Singapore,Disneyland_HongKong
567,624884437,2,2018-5,United States,Disneyland_HongKong
568,624857744,4,2018-9,Australia,Disneyland_HongKong
569,624808403,5,2018-10,Australia,Disneyland_HongKong
570,624722169,4,2018-6,Indonesia,Disneyland_HongKong
571,624611488,4,2018-10,Thailand,Disneyland_HongKong
572,624567771,4,2018-9,Malaysia,Disneyland_HongKong
573,624338561,3,2018-10,Australia,Disneyland_HongKong
574,624203838,5,2018-9,Singapore,Disneyland_HongKong
575,624183786,2,2018-10,Australia,Disneyland_HongKong
576,624135894,3,2018-9,United Arab Emirates,Disneyland_HongKong
577,623831582,5,2018-8,Canada,Disneyland_HongKong
578,623793397,5,2018-10,Singapore,Disneyland_HongKong
579,623774162,3,2018-10,United Kingdom,Disneyland_HongKong
580,623685299,5,2018-4,India,Disneyland_HongKong
581,623628507,3,2018-10,Hong Kong,Disneyland_HongKong
582,623581485,4,2018-9,United Kingdom,Disneyland_HongKong
583,623356811,5,2018-9,Australia,Disneyland_HongKong
584,623339896,5,2018-9,South Korea,Disneyland_HongKong
585,623192942,4,2018-9,Canada,Disneyland_HongKong
586,623163888,5,2018-10,Malaysia,Disneyland_HongKong
587,623087249,3,2017-11,Canada,Disneyland_HongKong
588,623063730,5,2018-9,Australia,Disneyland_HongKong
589,622786289,4,2018-10,Australia,Disneyland_HongKong
590,622773202,2,2018-10,Australia,Disneyland_HongKong
591,622768816,5,2018-10,New Zealand,Disneyland_HongKong
592,622644714,4,2017-6,Australia,Disneyland_HongKong
593,622636991,4,2018-10,Hong Kong,Disneyland_HongKong
594,622602871,3,2018-10,Australia,Disneyland_HongKong
595,622574630,4,2017-11,Australia,Disneyland_HongKong
596,622508318,5,2018-10,Australia,Disneyland_HongKong
597,622358681,5,2018-10,Australia,Disneyland_HongKong
598,622336927,5,2018-7,Philippines,Disneyland_HongKong
599,622000315,4,2018-9,Australia,Disneyland_HongKong
600,621997514,4,2018-10,Canada,Disneyland_HongKong
601,621863519,4,2017-11,Hong Kong,Disneyland_HongKong
602,621805683,4,2018-10,Australia,Disneyland_HongKong
603,621719662,5,2018-9,India,Disneyland_HongKong
604,621687319,5,2018-9,India,Disneyland_HongKong
605,621662561,5,2018-9,Australia,Disneyland_HongKong
606,621647330,5,2018-9,Philippines,Disneyland_HongKong
607,621636935,4,2018-9,Singapore,Disneyland_HongKong
608,621634137,5,2018-9,Indonesia,Disneyland_HongKong
609,621625152,2,2018-1,Hong Kong,Disneyland_HongKong
610,621624440,5,2018-8,Indonesia,Disneyland_HongKong
611,621618004,4,2018-9,Australia,Disneyland_HongKong
612,621616126,4,2018-10,United States,Disneyland_HongKong
613,621615723,3,2018-9,India,Disneyland_HongKong
614,621574811,4,2018-4,Indonesia,Disneyland_HongKong
615,621228157,4,2018-9,South Africa,Disneyland_HongKong
616,621185131,5,2018-9,Singapore,Disneyland_HongKong
617,621027918,3,2018-10,Croatia,Disneyland_HongKong
618,620944353,3,2018-10,Hong Kong,Disneyland_HongKong
619,620911243,3,2017-11,India,Disneyland_HongKong
620,620772597,4,2018-5,France,Disneyland_HongKong
621,620582661,2,2018-9,United States,Disneyland_HongKong
622,620580249,3,missing,Canada,Disneyland_HongKong
623,620491395,2,2018-9,Vietnam,Disneyland_HongKong
624,620412199,4,2018-9,Australia,Disneyland_HongKong
625,620389712,3,2017-11,India,Disneyland_HongKong
626,620352169,5,2018-9,Hong Kong,Disneyland_HongKong
627,620201737,4,2018-9,Taiwan,Disneyland_HongKong
628,619980807,5,2018-9,United Kingdom,Disneyland_HongKong
629,619876833,4,2018-4,Australia,Disneyland_HongKong
630,619783696,4,2018-9,Macau,Disneyland_HongKong
631,619631589,5,2018-7,Malaysia,Disneyland_HongKong
632,619521483,5,2017-10,Malaysia,Disneyland_HongKong
633,619466210,5,2018-7,Singapore,Disneyland_HongKong
634,619464525,5,2018-9,United States,Disneyland_HongKong
635,619461372,4,2018-7,United States,Disneyland_HongKong
636,619302453,5,2017-10,Australia,Disneyland_HongKong
637,619102029,4,2018-9,United States,Disneyland_HongKong
638,619045129,5,2018-9,United Arab Emirates,Disneyland_HongKong
639,618896999,4,2018-8,United States,Disneyland_HongKong
640,618848461,5,2018-6,Singapore,Disneyland_HongKong
641,618777928,5,2018-4,Singapore,Disneyland_HongKong
642,618758330,4,2018-8,Australia,Disneyland_HongKong
643,618747817,5,2018-1,Singapore,Disneyland_HongKong
644,618622899,5,2017-11,Hong Kong,Disneyland_HongKong
645,618549429,4,2018-8,Thailand,Disneyland_HongKong
646,618522267,4,2018-9,United Arab Emirates,Disneyland_HongKong
647,618386048,4,2018-5,Australia,Disneyland_HongKong
648,618350301,3,2018-9,United Kingdom,Disneyland_HongKong
649,618317714,5,2018-7,India,Disneyland_HongKong
650,618119261,3,2018-8,United Kingdom,Disneyland_HongKong
651,618090199,5,2018-8,India,Disneyland_HongKong
652,618076912,1,2018-9,Philippines,Disneyland_HongKong
653,618046367,2,2018-5,United Kingdom,Disneyland_HongKong
654,617825096,3,2018-9,Malaysia,Disneyland_HongKong
655,617749514,4,2018-9,Singapore,Disneyland_HongKong
656,617553209,5,2018-8,United Kingdom,Disneyland_HongKong
657,617540725,3,2018-8,United Arab Emirates,Disneyland_HongKong
658,617110599,5,2018-9,Australia,Disneyland_HongKong
659,617078080,4,2018-9,United Kingdom,Disneyland_HongKong
660,616936651,5,2017-12,Indonesia,Disneyland_HongKong
661,616762994,2,2018-9,Hong Kong,Disneyland_HongKong
662,616709789,5,2018-9,Australia,Disneyland_HongKong
663,616527329,5,2017-10,United Arab Emirates,Disneyland_HongKong
664,616363258,5,2018-9,United States,Disneyland_HongKong
665,616348932,4,2018-9,Australia,Disneyland_HongKong
666,616143206,5,2018-9,Malaysia,Disneyland_HongKong
667,616100531,4,2018-8,Malaysia,Disneyland_HongKong
668,616087555,4,2018-8,United States,Disneyland_HongKong
669,615986498,5,2018-9,Philippines,Disneyland_HongKong
670,615759278,4,2018-9,United States,Disneyland_HongKong
671,615735872,4,2018-2,Hong Kong,Disneyland_HongKong
672,615695705,5,2018-9,Hong Kong,Disneyland_HongKong
673,615613632,5,2018-5,Philippines,Disneyland_HongKong
674,615587890,4,2018-9,China,Disneyland_HongKong
675,615560098,4,2018-9,Malaysia,Disneyland_HongKong
676,615139075,1,2018-8,United Kingdom,Disneyland_HongKong
677,615022892,4,2018-3,Australia,Disneyland_HongKong
678,614974999,4,2018-9,Singapore,Disneyland_HongKong
679,614974565,5,2018-9,India,Disneyland_HongKong
680,614973440,5,2018-9,Australia,Disneyland_HongKong
681,614892974,4,2018-7,Saudi Arabia,Disneyland_HongKong
682,614741477,5,2018-4,Singapore,Disneyland_HongKong
683,614501249,5,2018-6,Australia,Disneyland_HongKong
684,614455738,3,2017-10,United States,Disneyland_HongKong
685,614241276,3,2018-9,New Zealand,Disneyland_HongKong
686,614217596,5,2018-9,United Kingdom,Disneyland_HongKong
687,614154460,5,2018-2,Philippines,Disneyland_HongKong
688,614021288,5,2017-11,Indonesia,Disneyland_HongKong
689,613921881,2,2018-8,Australia,Disneyland_HongKong
690,613715473,2,2018-8,New Zealand,Disneyland_HongKong
691,613552262,5,2018-9,India,Disneyland_HongKong
692,613480019,5,2018-8,Philippines,Disneyland_HongKong
693,613414484,5,2018-9,United Kingdom,Disneyland_HongKong
694,613341015,5,2018-8,Malaysia,Disneyland_HongKong
695,613339954,5,2018-7,Sri Lanka,Disneyland_HongKong
696,613044968,5,2017-10,New Zealand,Disneyland_HongKong
697,613021545,5,2018-5,Canada,Disneyland_HongKong
698,612973822,4,2018-8,United States,Disneyland_HongKong
699,612931046,5,2018-5,Oman,Disneyland_HongKong
700,612929975,5,2018-8,United States,Disneyland_HongKong
701,612787561,4,2018-8,Australia,Disneyland_HongKong
702,612515428,5,2018-5,Indonesia,Disneyland_HongKong
703,612442998,5,2017-9,Indonesia,Disneyland_HongKong
704,612301758,3,2018-8,United Kingdom,Disneyland_HongKong
705,612212885,3,2018-8,India,Disneyland_HongKong
706,611919425,4,2018-8,Macau,Disneyland_HongKong
707,611892744,4,2018-8,United Arab Emirates,Disneyland_HongKong
708,611613195,4,2018-7,United Kingdom,Disneyland_HongKong
709,611506887,4,2017-11,India,Disneyland_HongKong
710,611423833,3,2018-8,Singapore,Disneyland_HongKong
711,611414876,4,2017-10,Hong Kong,Disneyland_HongKong
712,611304998,4,2017-9,Hong Kong,Disneyland_HongKong
713,611291214,5,2018-8,Japan,Disneyland_HongKong
714,611273018,5,2018-8,Philippines,Disneyland_HongKong
715,611257446,5,2018-8,New Zealand,Disneyland_HongKong
716,611246355,4,2017-9,Hong Kong,Disneyland_HongKong
717,610895696,4,2017-10,Austria,Disneyland_HongKong
718,610859659,5,2018-8,United Kingdom,Disneyland_HongKong
719,610782583,5,2017-12,Hong Kong,Disneyland_HongKong
720,610413178,3,2018-8,Oman,Disneyland_HongKong
721,610373441,5,2018-8,South Korea,Disneyland_HongKong
722,610189010,5,2018-8,Canada,Disneyland_HongKong
723,610044454,4,2017-10,Australia,Disneyland_HongKong
724,609766533,5,2017-12,Singapore,Disneyland_HongKong
725,609718036,5,2018-8,India,Disneyland_HongKong
726,609708656,3,2018-4,Hong Kong,Disneyland_HongKong
727,609410538,4,2018-8,Australia,Disneyland_HongKong
728,609401410,5,2017-12,Philippines,Disneyland_HongKong
729,609356988,5,2018-8,United States,Disneyland_HongKong
730,609062554,3,2017-9,United States,Disneyland_HongKong
731,609022885,5,2018-8,Australia,Disneyland_HongKong
732,608916165,4,2018-8,Hong Kong,Disneyland_HongKong
733,608771616,2,2018-8,Israel,Disneyland_HongKong
734,608726524,5,2018-8,Philippines,Disneyland_HongKong
735,608708841,4,2018-8,United Kingdom,Disneyland_HongKong
736,608674710,5,2018-8,Malaysia,Disneyland_HongKong
737,608497862,5,2018-8,United Arab Emirates,Disneyland_HongKong
738,608475522,4,2018-8,United Kingdom,Disneyland_HongKong
739,608312838,5,2018-7,Indonesia,Disneyland_HongKong
740,608308392,4,2018-7,New Zealand,Disneyland_HongKong
741,608263107,5,2018-8,United States,Disneyland_HongKong
742,608250678,5,2018-7,United Arab Emirates,Disneyland_HongKong
743,608189325,2,2017-9,Hong Kong,Disneyland_HongKong
744,608155012,5,2017-10,Israel,Disneyland_HongKong
745,607862846,5,2017-9,Australia,Disneyland_HongKong
746,607732296,4,2018-4,Sweden,Disneyland_HongKong
747,607546941,2,2018-8,Thailand,Disneyland_HongKong
748,607528996,4,2018-7,Australia,Disneyland_HongKong
749,607203304,4,2018-8,United States,Disneyland_HongKong
750,607190939,4,2018-8,New Zealand,Disneyland_HongKong
751,606904235,5,2018-8,South Africa,Disneyland_HongKong
752,606844266,5,2018-7,United States,Disneyland_HongKong
753,606587111,3,2018-7,South Africa,Disneyland_HongKong
754,606564906,3,2018-8,Australia,Disneyland_HongKong
755,606266865,2,2018-8,United Kingdom,Disneyland_HongKong
756,606245481,5,2018-8,Hong Kong,Disneyland_HongKong
757,606168992,2,2018-8,Singapore,Disneyland_HongKong
758,606117019,3,2018-8,Colombia,Disneyland_HongKong
759,606070688,2,2018-7,United States,Disneyland_HongKong
760,605962550,5,2018-5,South Africa,Disneyland_HongKong
761,605841296,5,2017-10,Singapore,Disneyland_HongKong
762,605814920,5,2018-6,United Arab Emirates,Disneyland_HongKong
763,605317359,5,2018-8,Saudi Arabia,Disneyland_HongKong
764,605299762,3,2018-8,United Arab Emirates,Disneyland_HongKong
765,605245996,4,2018-7,Australia,Disneyland_HongKong
766,605148350,4,2018-7,United States,Disneyland_HongKong
767,605072897,5,2018-7,Norway,Disneyland_HongKong
768,605036499,5,2017-9,Philippines,Disneyland_HongKong
769,605005867,5,2018-8,Israel,Disneyland_HongKong
770,604960810,4,2018-7,India,Disneyland_HongKong
771,604919906,4,2018-5,South Africa,Disneyland_HongKong
772,604721761,4,2018-3,South Africa,Disneyland_HongKong
773,604124017,3,2018-2,Kuwait,Disneyland_HongKong
774,603879913,5,2018-5,United Arab Emirates,Disneyland_HongKong
775,603719147,5,2018-1,India,Disneyland_HongKong
776,603690331,5,2017-9,Indonesia,Disneyland_HongKong
777,603689683,4,2017-9,Indonesia,Disneyland_HongKong
778,603684918,4,2017-12,United States,Disneyland_HongKong
779,603658549,4,2018-7,Australia,Disneyland_HongKong
780,603578635,3,2017-9,Australia,Disneyland_HongKong
781,603186563,5,2018-7,China,Disneyland_HongKong
782,603179375,3,2018-7,United Kingdom,Disneyland_HongKong
783,603029626,4,2017-11,United States,Disneyland_HongKong
784,602943307,4,2018-8,United States,Disneyland_HongKong
785,602899330,5,2018-8,Macau,Disneyland_HongKong
786,602720698,5,2018-8,India,Disneyland_HongKong
787,602624727,5,2018-7,United Arab Emirates,Disneyland_HongKong
788,602578967,4,2018-7,Australia,Disneyland_HongKong
789,602570893,4,2018-7,United States,Disneyland_HongKong
790,602279873,4,2018-7,Thailand,Disneyland_HongKong
791,602256290,3,2018-8,United Kingdom,Disneyland_HongKong
792,602115683,5,2018-6,United States,Disneyland_HongKong
793,601975845,4,2017-9,Singapore,Disneyland_HongKong
794,601959321,5,2017-10,Indonesia,Disneyland_HongKong
795,601666334,5,2018-2,Australia,Disneyland_HongKong
796,601651411,5,2018-8,United Kingdom,Disneyland_HongKong
797,601345881,5,2018-7,Australia,Disneyland_HongKong
798,601315894,4,2017-11,Macau,Disneyland_HongKong
799,600999272,5,2018-6,India,Disneyland_HongKong
800,600832139,3,2018-7,France,Disneyland_HongKong
801,600611756,5,2018-1,Hong Kong,Disneyland_HongKong
802,600598809,5,2018-7,United Kingdom,Disneyland_HongKong
803,600565694,4,2018-7,New Zealand,Disneyland_HongKong
804,600225336,4,2017-9,United States,Disneyland_HongKong
805,600209925,1,2018-7,Canada,Disneyland_HongKong
806,600160668,5,2018-7,Philippines,Disneyland_HongKong
807,600097722,5,2017-10,India,Disneyland_HongKong
808,599761390,5,2018-7,United Kingdom,Disneyland_HongKong
809,599423763,5,2018-2,France,Disneyland_HongKong
810,599421720,5,2018-7,Philippines,Disneyland_HongKong
811,599256920,5,2018-6,United Kingdom,Disneyland_HongKong
812,599090189,4,2018-7,Australia,Disneyland_HongKong
813,599054267,5,2018-6,Australia,Disneyland_HongKong
814,598809669,5,2018-7,Canada,Disneyland_HongKong
815,598804335,3,2018-6,Oman,Disneyland_HongKong
